"Very captivating, diverse, and unique. I recommend!",1
Awesome,1
Ellie Kemper's New York?,1
Great Enterainment,0
One of the best SciFi series lately,0
Great show,0
Addictive and splendid,0
"Originally gave it an 8, now going downhill...",1
Brilliant!,0
Season 2,1
Politics thinly veiled as science.,1
Season 7 is completely unnecessary,0
More like Star Trek than the new Star Trek,1
Idiotic scenerio,0
Disappointed,0
Really good.,1
What a way to ruin a classic,1
Went downhill fast,0
Great show good characters and interesting plot. Season one spoiler only,0
There would be no Will without Kit,0
This show should be a constant trending topic on social media!!!,1
Slowly addicting,0
Sorry but this has the feel of a B grade 70's show,1
One of those shows you watch to make fun of,0
It's fantastic,0
Always and forever full of will and grace,1
Love this show!,0
"Same old 24, same plot, more color, less talent",0
Amazing,1
moral incompetence,0
A fun parody and comedy!,1
Interesting take on Get Shorty...... Slight Spoiler,1
"A slow, intoxicating ride",0
Shocked to hear this was green lighted for a 3rd season!,1
i can't get through 13 mins of the first episode,0
Love this show!,0
"the bar has been raised...sadly,not by this",0
"maybe it's not the worst TV show ever, but not half of what was expected",0
Nobody to Care About,0
"Clichéd and unfunny, despite what should have been a good cast.",1
"Repetitive, boring and more of the same",0
By far the best Sci-Fi I've ever watched.,0
"Two shows in... It's a Beautiful Thing, Baby!",1
Not as funny as sad...,0
Slap Stick just doesn't work in our day and age.,1
Great fun!,1
How did this get a season three?,1
Definitely not a boss,0
"First season, i laughed all the way through, Second season is awful",1
Very Good Show,0
"Condescending, political rubbish. Lost all credibility",1
A Tolkienesque fantasy with teenage slasher ...,0
"Please watch with an open mind, and watch all of it.",0
Always watch it recorded,1
How do you solve a problem like Maria?,0
Loved,0
They mutilate a baby.,1
Nothing's changed and that's a good thing!,0
an answer,1
"Horrible laugh track, horrible show!",0
Typical Saturday British SciFi... Slightly Better than Merlin ;-),0
well written,0
disappointing.,0
Don't waste your time,1
Got bo,1
Please let there be another series,1
It's a well acted exciting series and no it's not Dr Who or Buffy,0
This show doesn't waste time with details,0
Okay concept... Terrible host.,0
Finally something new and different,1
Season 14 (Spoilers),1
Great Early Comedy show,1
Hilarious!,1
The worst Star Trek franchise by a country light year.,1
Can't make out what they are saying,1
A true and hilarious slice of life,0
Just when you thought it couldn't be any cheesier...,0
Made Zero sense,1
The Series Reboot was a bad idea,0
Not very consequent in creating dreamscapes and storytelling,0
gripping story,0
Worth your time!!,0
Unpleasant pilot about unpleasant people being unpleasant,0
D!,0
Agreed Chico and the man ripoff!,0
Typical liberal racist claptrap,1
Masterful,1
Loving every day,0
The Most well written characters in all of television,0
Like Fine Aging Wine: A Show that Keeps Getting Better,1
"Up-lifting, positive yet heartfelt and humane story-telling for adults & children",1
Jumped the Shark? Umm...,0
So Far So Good,0
Skip the first 2 episodes,0
Sorry there's no Season 2,0
BEST SHOW EVER!!,1
A Very Bad Copy of The Walking Dead,1
Great TV show,0
Give it a chance,0
Woah,1
Snnnooooorrrrrrrr,1
Wait and see,0
Could be Great...,1
Too many FAKE reviews for this stinker!,0
History presented by those lamers who live in their parents basement,1
Does what it´s supposed to do - entertain,1
Bad characters. Bad writing.,0
good show.....but where is it going???,0
"A Sci-Fi tv series that equals, or even betters any big budget Hollywood Sci-FI movie",0
Absolutely Amazing. Hilarious.,1
Almost unwatchable,0
Awesomely fun,0
@midnight - shockingly awful and unfunny,0
Should Continue Concept Without Piven,0
"Fantastic opening, continues to be excellent",0
I Love Love Love Designated Survivor,0
Not as bad as the first episode made it seem,1
Brilliant and so enjoyable,1
Great Casting,0
Bleh,1
"Nothing remarkable, but yet it's still a pleasant escape.",0
Believable and gripping,1
too much like better things,1
Villanelle is amazing,1
Season 3,0
Excellent and hilarious show!,0
Popcorn TV aimed at teens,0
"Sweet series, bad title",0
Terrible terrible show,0
"Sorry, but no new GoT or LotR",0
"Another ""let's keep milking the cow""- series",1
Unbelievably stupid,0
Standen Stands Tall,0
"I'm not crying, you're crying",1
Was more of a bad drama than a comedy,0
Most epic show,0
A True Television Masterpiece,1
Bawdy and Bodacious,0
Not realistic - but entertaining,1
"a breath of fresh air, a great new show",1
I think it's brilliant,1
Terrible writing and immature content throughout.,0
Inaccurate and plain insulting,0
From a native San Franciscan,0
The next big sitcom,1
Fashion Police,0
"Poor Writing, Pacing Issues, Casual Racism",1
Season 1: Brilliant. Season 2: Garbage.,1
Unique thriller,0
Loved it.,1
Great Early Comedy show,1
Just remember - everything is connected,0
Used to be better,0
first season was spectacular however ....... then came the magic...,1
Must see TV,1
A fave and glad to have a second season,0
Worst Netflix series ever,1
Tom Clancy is rolling over in his grave.,1
Waited until the season was over to review,0
"I think after 6th season, arrow starts missing the target",1
This is the good stuff,0
Very Enjoyable,1
"intriguing, exciting, thought-provoking",0
Derivative but very personal,0
"Watch it now, it won't be around next season",1
Can't take the camera movements!,0
Wanted to like it...but can't,1
Addicted to it!!,0
Almost like a parody of itself,0
Very good for teens and adults alike,0
Average...,1
Great crude street humor,1
This show is on Fiya!,1
He sees the world through dirty glasses,0
"Tries too hard, but fails to be credible",1
Poorly written and acted,0
Something different on TV...,0
You're not fooling me.,1
ALL HAIL THE GREATEST SHOW IN THE HISTORY OF TV!!!,1
WHY CANCELLED?????,0
Suspense with Intelligent Dialogue,1
She is a freakin' genius,1
Plane changes,0
THIS is just bad...(but hope you saw the show after..Splitting Up Together),1
Love,1
Rough Fur Trade Adventure,1
Fantastic,0
I guess I'm stupid!,0
Great Show. Can't wait for Season 2!,1
Absolutely fantastic,1
Something Different,1
"The problem with prioritizing ""wokeness"" before entertainment",0
Quirky and quick-witted,1
This guy is horrible.,1
Ummmmm,0
Better than I ever expected - wipes away the stain of Karate Kid remake,1
The best cooking show,0
Oh my - this is it - best new show of the year,1
Psychic Sopranos,0
How do you solve a problem like Maria?,0
Hoping for a new comedy but totally disappointed,1
American nonsense,0
Satirical Comedy Genius,1
Entertaining cartoon; but it's still got ways to go if it wants to compete with Bojack Horseman.,1
"That's it, I'm done and outta here",1
Meh.,1
Love the show as it stands today,0
"Wow, this show surprised me",1
"""Spoiler Alert"" in 15 second announcement.",0
Its a real shame this got canceled,0
It's a Manbearpig!,1
Awful and unbelievable!,0
The funnies and smartest show on TV right now.,0
Hooking,0
Bruce Campbell and exploding heads,0
Awesome,1
Great series,0
"Brilliant cast, awesome scripts, accompanied by some compelling music",0
Perfect fun with responsibility,1
What the heck did I just watch?!,0
It's no Daredevil...,1
Can the mist please kill all these guys?,0
PC killed it....,0
F is for Freakin Fantastic,1
Kept my interest the entire time,0
A satisfying end to an even more satisfying journey,1
"Catchy and dynamic, but still identifiably U.S. series with its strengths and weaknesses",1
Disappointing,1
One line from show sums it up!!,1
Very well made 6 parter,1
Reviewing The Reviews - The Brutal Truth,1
WHY?!?!?!?!?!?!,0
Total Crap,1
Most people miss the point.,0
Absolutely worth a watch,1
2017 is about diversity yet this show is 99% PoC,0
Love. This. Show.,0
Liberal drivel,1
I Want To Like The Brave,0
Season 1: Simply Great and intellectual.,1
"Once my favourite TV show, now reduced to a manipulated popularity contest seeking attention anyway it can..",1
Sometimes corny but really sweet,1
No Lasers! no Shields! No Warp drives!,0
Hilarious!,1
Immersive experience,0
A beautiful look back in to the grittiness of the 70's.,1
Horrible women has horrible things happen to her. Ho hum.,0
Unexpectedly fantastic,1
This show is absolutely hilarious!!!! A must watch!!,0
Not funny in the least...,1
plays into all types of stereotypes,0
Depressing and horrible on so many levels....,1
Fun Game Show,1
Worth The Title,1
Poor Adaption of King,0
A truly different series,0
Awesomely Awful,0
The characters on this show are so believably complex and perfectly executed that I experience grief when I remember they are just characters on a TV show.,0
Pretty much exactly what you would expect from MTV,0
"Watchable, but has serious flaws.",0
Love it!!,0
Best Animated Comedy yet,1
Cringe,1
Loved it..,1
Sarah reaches out to America,1
In love with sense8,0
Chuck Lorre's redemption?,0
"Worthless Garbage, zero talent showcased, -5 Stars (Thats MINUS)",1
"Redefining the ""Talk Show""",0
Equal Parts Odd and Creepy = Funny,0
Dumbest. Show. Ever,1
I Look Forward To The Next Season. That's a 10 For Me,1
From a one to a fat zero,1
"Another SitCom based on a ""unique"" family but this is generally funny!",1
"Some funny, others not my style",1
Jason Momoa is the next big action hero,1
"Bring back Downward Dog, please!",0
Loving it,1
Episode 8 was my favorite,0
Better call Saul...if you want to be BORED!,1
2017 is about diversity yet this show is 99% PoC,0
Good premise ruined by horrible writing,1
"Inse- yes, please",1
Brilliantly written!,1
Worth the time,1
"Good, lighthearted fun!",0
We loved it,0
Finally a show that makes me laugh,1
The Zoo by James Patterson,0
"GREAT CAST, SCRIPT, and ACTING!",0
The judges need a talking to ...,1
"Great,",0
A failure!!!,1
Probably the best anime series on Netflix,1
Great show,1
House M.D. 2.0,0
superb,1
I like the plot!,0
High Budget B Grade Series,0
Disappointing,1
Compelling but clunky and periodically plain embarrassing.,0
Lots of twists and turns,1
Sorry just slow tripe that doesn't go anywhere,0
Very Funny,1
This was one of netflix's best show,1
Best show on television.,0
Great Idea But it need more effort,0
I LOVE THIS SHOW,1
Great way of expressing how normal disability can be!,1
Amazing,0
Soooo good,1
First season was a 9/10 but the second season.... Is so BAD!!!,1
Very attractive..,1
Not terrible.,0
Anti-Trump agenda.,1
How the hell is this TV show doing well?,1
Predictable and Boring,0
I am outraged!!!!,0
Luther is a excellent show,1
Fresh - Best Comedy Since The Big Bang Theory,0
"Well done, accurate medical drama if you can keep up",0
A hidden gem of netflix,1
"Hands down best modern science fiction TV show, loaded with an extra shot of science!",0
"Slow start, but a touchdown in the end",1
Two Thumbs Down,0
Transported to another era,0
You gave it 1 star cuz IMDB has the rating wrong?,0
Best of it's type,0
WOW,1
Terrible people vs stupid people,1
What I don't get about Ozark,1
Why???,0
"A power struggle a class and cast system of raw dirt, ego and tough love!",1
"Repetitive, boring and more of the same",0
A.P. Bio: Hate to say it . . . but this show = sucks.,1
This is for Michael about his Coffee Shop experience.,0
Only watch season 1,1
Whispering,0
Time to wrap this show up,1
Real Actors...,1
Season 2 is even better,0
Zombies! Zombies! Zombies!,1
a fascinating world somewhat hampered by a conventional narrative,1
This show goes to 11,0
"Beautiful, Enchanting Hallmark Original Brought Back To Life",1
"A review of the pilot for Stephen King's ""Mr. Mercedes"" (2017)",1
This truly amazed me!,1
borderline dookie (also im black),0
ENTERTAINING AND EXCITING,1
Fraud,1
Avoid this mess.,0
Could have been a good show,0
After the third episode it became too silly to watch,1
Delightful and heartwarming light dramedy,1
Sick and Tired,1
such a disappointment.,0
InsideOut for adults,1
For your viewing pleasure,0
Phenomenal!!!,0
Why does everything have to be so anti-American?,1
challenged views,1
Support this because the best is all about to come,1
they do nothing but eat and talk about ronnie's problems,1
"Sex, Drugs and...what happened?",1
Clichéd but Captivating,1
binge watched 5 episodes had to force stop,1
Can't Look Away Kind of Show... the Beguiling Naomi Watts Beguiles,0
LOVE LOVE LOVE IT....,0
A pleasant surprise,1
The Exorcist is here to stay,0
An entertaining show compared to the usual,1
I can't stop watching!,0
I'm still finding it hard to breathe.,1
Criminally Underrated!,1
"There's something in the Mist! Oh yeah, a horrible show.",0
It's worth watching both seasons.,1
A sad joke and insult to true immigrants and everyone else.,1
What a load of pis.,1
Interesting idea,0
"""Bill Nye Saves the World"" can't even save itself.",1
yikes,0
"Very funny, clever and touching at times",0
Ahahaha It's Awful,1
Really picks up steam after season 1,1
Good&funny,1
The red drapes are definitely not velvet,0
A Great Adaptation of Savage Season...,0
It's Like They Didn't Try,0
Modern take on a old classic!! VERY nicely done! Ignore the haters!,1
What else we want ? The weird and the funny are here !,1
Hollywood Lame Night,1
GOD LOVES GO-GO!!,0
Its no NTSF:SD:SUV::,1
Not Worthy of Mark Feuerstein's Talents,0
What next?,0
Quite a start for StartUp,1
"Seasons 1, 2 and 3",0
Fair is Fair,0
THE EXPANSE SAVED FROM CANCELLATION BY AMAZON,0
Don't listen the the negative reviews,1
Just when we thought the zombie genre was becoming as tired as vampire and ghost storie,1
Ugh this show irritates me.,0
Over the top of over the top,1
A pack of lies,1
"Ignore the haters - great cast, good show",0
high hopes low results,1
Absolutely terrible,0
Not bad at all.,0
What is this doing???,1
Wow this show keeps getting better season after season!,1
Just extreme rot.,1
,1
Terrible,0
Spoilers,1
Do the writers think we're all a bunch of idiots?,1
Need more,0
Lots of hot air chattered without real atmosphere.,0
Painfully bad to watch. Awful acting and story is filled with countless holes,1
A disappointment,0
I wanted to like it...,0
"Not liking it, put some potential is there.",1
"No it's not Douglas Adams, but it could be...",0
Season 2 is drowning in feminism,1
Awesome show,0
Believe the Hype!,0
What a comeback!,1
"Mashup of ""Armageddon"" and government conspiracy",1
Barely enough to entertain.,0
"Annoying, neurotic, and utterly charmless.",1
love this show and love the actors on it.,0
Totally Obsessed! Thank you little sis!,0
Better slow Saul,1
Such a raw masterpiece!,1
"Where great dialogue emerges, every episode.",0
Disjointed is Disconnected,0
Classic feel-good comedy,1
Worst Show i have ever seen!!!,0
Nothing like you would expect...but blows your mind in a systemic way...,0
"If this is dark, My Little Pony is PURE EVIL",0
"Not so good, not so bad. What to expect of ""Gypsy""?",0
Can't even watch the BAD commercial.,1
Poor representation,1
The perfect summer show,1
Amazing,0
Worst show ever?,1
A fresh reminder,0
Unbelievable (In a Bad Way),1
Oldschool is back!!!,0
This is a black Entourage,0
Writers Seemed to flounder without source material,0
Awsome show!!!,0
Portrayal of black people in 1700's London,1
Totally unrealistic,1
Didn't Think It Would Work W/out Jack Bauer...,0
It just keeps getting better and better,0
Don't look for administration talking points here!,1
So bad I created an account just to give it 1-star,0
Turned into a Lifetime Channel series.,1
Television at its finest,1
RISE is wonderful and deserves a second season!,0
Good if you like sci-fi and Gossip Girl.,0
It's just good fun !,0
Disliked the main characters (Walkers),1
VERY REALISTIC,1
Music gone now sickness and misery like so many other shows.,0
Why not follow the book?,1
Stunning direction nd music..full of mystery...,1
We religiously watch it every Monday night..,1
Not for anyone who takes anything seriously,0
Top Billing,0
Slowly addicting,0
Give it a chance,0
Unwatchable,0
pretty damn good.,1
Legacy of Mediocrity,0
Edge of the Seat Excitement,0
Best Drama Since ER,0
Waste of time,0
Amazing,0
"Shades of Firefly, tense drama",0
How stupid you have to be to cancel this show?,0
Heartwarming Finale,1
Lost it right away after episode 1,1
loved it,1
Painfully Depressing,1
My opinion of The Voice,1
You gotta check this out!!,0
Feck Yeah,1
Disappointing drama series,1
Really???,0
Just Horrible,0
Britt Robertson makes the show..,0
disappointing.,0
Wacky raunchy humor and a loving family,1
Disappointing,0
Real. Raw. An absolute winner,0
"First season pulled me in, Second season pushed me out",1
Brooklyn born and bred early 90s baby perspective,1
Do. Not. Fire. Crawford!!!!!!!!!,1
Best show ever!!!!!,1
'Sons of Anarchy' -- without the anarchy,1
Love the show!,0
Seen it all before,1
Good show,0
Poor,0
"A slow, surprisingly deep, binge-worthy show",0
The West Wing on Ambien,0
Haters Gon' Hate,0
Endearing and Compelling,0
Tom Clancy would be unimpressed,1
money from middle east talking here,0
Season 2 is even better,0
Schitt is Crap,1
perfectly gritty,1
There just to many small things wrong with this show,0
Great Show,0
Why cancel a winner?,0
I love it!,1
"Mediocre, but Promising",0
Need another season please,1
An absolute must watch for any fan of great storytelling!,0
"Try as they might, they will fail",1
fine acting,0
Have really enjoyed this show,1
White trash+awful life choices = NOT funny!,1
Treachery has killed the humor. Such a shame,1
Amazing plain and simple,1
I feel selfish for my need in a series,0
Mind numbingly boring!,0
Jodie Comer is haunting in this series,1
My New Favorite Show,0
Worst show ever,0
Can't stop watching,1
Predictably Entertaining,1
A Stylish Sci-fi Mystery,0
Contemporary America at its Best!,0
Loved this series,0
She's all over the place.,1
Great comedy,1
"Quirky with a soul,",0
GirlBoss fills the vapid void...,0
So so so boring- d 1/2 - everyone's time is t,0
Worst Series of the 21st Century,1
Too much filler not enough comedy,1
The Big Blunt Theory,0
Had so much potential...,0
What a mess,1
All inclusive,1
A true classic never goes out of style! Laughs around the table,0
A Preachy Incoherent Post-Modern Mess,0
Avoid the later seasons with the replacement judges.,1
Great new show!,1
Not to be,0
It's bad.,1
What am I watching?,1
An awful and disappointing version,1
Talkiest 'Thriller' Ever,0
Great Show,0
"Must have paid some Indians to push ""Your Rating: 9 Stars!"" over and over again...",0
Lisa Apple Destroyed the Best Comedy Out There,1
Why?,1
10 Things I Love About This Show,1
I loved the first season,1
A lovely show!,0
Review from a completely biased Ash lover.,0
Ever since Negan its going downhill,1
Loved it,1
LORE is a bore. How to improve it.,1
So... my two cents...,1
"Vulgar, meaningful and poignant at the same time? WHAT?!",1
A fight between faith and personal desire.,0
"I almost never feel strongly-enough about a show to write up a review, but...",1
Painfully boring,0
The only show I watch weekly,1
Very funny and not as bad as expected by others,1
One of the BEST animated shows in a long time,1
A Disappointing Finale,0
"Only scratched the surface on season 1, episode 1, but what a joy!!",1
Awful,0
Who named this show?,0
True family fun,1
"Gripping, endless twists throughout",1
Great New Storyline,1
Lol...and snorting.,1
I Never Liked This Show,0
Just Being Mean,1
Total nonsense,1
Finally a military drama with actual drama and not only raw action,0
A dive like I've never seen before,1
Cobra Kai Never Die!!,1
Addition to cast,1
History as some would like it to be,1
"What the ???? Promising start, but....",1
I tried to watch. It's just not good.,1
"Clever, funny and smart!",1
A funny show a bit too lost in its own social commentary,0
"One of the very best dramas I have seen, a 12 of 10",1
Give it a chance before judging. (spoiler alert),0
more please!,1
Excellent show,0
So funny!,1
If you're here for realism you've come to the wrong place,1
Simply the best,0
People need to stop comparing this to big TV shows that have a big fat budget... It's actually really good!,0
The Most Scripted Show I Have Ever Seen,1
Best Show on Disney Right Now....,1
I don't usually use the term guilty pleasure...,1
"Casual is not that casual, but IMO fails because of the unsympathetic actors.",1
Not a comedy and not funny in any way,1
This is entertainment and not a history lesson and never claims to be,0
It's ok!,1
Great Music set in a Country Soap Opera format,0
Funny and likable,1
"quirky, complex, and the most fun i've had watching tv in ages",0
"Never takes off..slow, plodding, cliche and bad acting ..",1
"Pretty shitty, watched the episode with Jimmy Tatro in it!",0
Like the show but the characters could stand a bit of work.,0
"Refreshing, Comical and Suspenseful!",0
Very unrealistic and fictional,0
RJReynolds,1
"Sharp, well written comedy",0
Truth and Humor - Episode 2,0
Falls a little flat.,1
Spoilers! Family good. Drama bad.,1
"Not Too Much, Not Too Little",0
"love it,, hilarious !!",1
Different than every other hospital drama,1
A Parody Of The Upper Crustiest,0
De Witt Clintons Famous Alumni...,1
This is a great series,0
Guilty Pleasure,1
"Awesome, love it!!! More please!",0
Lucy Hale's bad acting is destroying the show,0
"Bad jokes with sexual nature again and again and again, no",0
I enjoyed the pilot,1
LIked it,1
Better Than the Rating Suggests,1
"great idea, but really corny and contrived",0
dReally?,1
Give it a chance,0
Definitely Gaining Momentum,1
Fake News,1
One of the best tv sitcoms ever.,0
Obviously it is not going to be realistic,1
Why Cancelled?,0
"An Intelligent, Sparkling New Television Series",1
what the hell happened....,0
disappointing,1
Two Thumbs Down,0
Curb Your Enthusiasm,1
One of only two TV shows I have ever given a 10/10 on IMDB,0
Awful,0
"Brilliant, Vintage GL",0
Disgust,1
I hope for more seasons,0
Most Mature DC Show & Best Live Brainiac Loving It!,1
Don't Pull That Trigger!,0
"I love this show..so smart, humorous, and introspective into life through the eyes of a dog...just excellent!",0
I want more,0
gave it a college try,0
nice experiment,0
A suprisingly AMAZING AND HILARIOUS GEM!,1
"""Never give a redneck money.""",1
Brilliant show!,1
Show About Nothing ... but Larry David,1
First season brilliant,0
I am surprised,0
Warning: elephant in room ...,1
Unsympathetic main character,1
on target,1
Not Realistic at all,0
Great until the 2 hour Season Finale,0
I love you - creators of I love dick,0
My goodness...,1
Hilariously funny,0
RAGNAR,1
Unintentionally ridiculous,1
A brilliant SyFy show,0
So funny!,1
"Give this show a try, if you just enjoy a relaxed program",0
Average plots but very likeable casts,1
This show is a joke.,1
"No longer fun, just Left wing Hollywood going one liners.",1
Potential,0
Disappointing,0
"Sex, Lies and Cell Phones",0
The Future of Solving past crimes:,0
Hidden gem but not for everyone,0
The Garbage We Deserve?,0
Emily is no kid anymore - This show should stay on the air,0
A delightful offering that will remind you of Outland and Alien,0
"Deja vu, all over again!",0
A laugh track doesn't make it funny,0
Laugh track makes this unwatchable.,0
Stellar Performance,1
I love it,0
Feels outdated,0
Amazing Detective Show!!!,1
"Uggh, seriously?",0
Boy oh boy... I think this might take a while to explain.,0
I love love love this show,1
"Brilliant, Vintage GL",0
2017: A challenged Doogie Houser,1
Just a Disgrace!,1
Cannot get tired of it,1
"""Spoiler Alert"" in 15 second announcement.",0
mind blowing surprising,0
I'm not much of a Seth MacFarlane fan anymore,1
Totally beautiful! LOVE in the air!!!,0
"Excessively gory-- poor ""spinoff"" of Doctor Who series",0
The Last Tycoon,0
An incredible trip!,1
Scooby-doo meets Monty Python in The Office on an Airplane with a Naked Gun,1
This show needs to stick around.,0
VERY Amusing but not over silly. Destined for bigger things,0
When Bad Writing Happens to Good Shows,1
Is this supposed to be political comedy?,1
"Report everyone that ""couldnt even pass the first 10 minutes"" for writing an irrelevant Review Please.",1
Frustrating,1
Great comedy,1
The writers ineptness is hard felt.,1
Starting to lose interest,1
Great show.,0
Words cannot express....,0
Tries way too hard and fails ... spectacularly,0
"Intriguing concept, bogged down by gratutitous soapboxing",0
Somewhat lacking,0
FreeForm-ifornia!,1
Very pleasantly surprised!,1
to many fake reviews.,0
Its growing on me,1
Meh,1
Funny Witty Typical,0
Absolute garbage!,0
Watch a great show,0
No. Just..... no.,1
Season 4 is terrible.,1
Only 22 minutes in and it's obvious most of these other reviews are accurate,1
"Great premise and execution, marred by inconsistent world and unrelatable characters",1
Loved It Really Fun,0
This isn't even about Science!,1
"One star for the apartment, one star for the dog",0
Best American Sitcom since Sienfeld??,1
"So, I had to write this cuz there are some nasty reviews here",1
Lost the charm. What a shame.,1
"Fantastic, creative, original!",0
Do not like the Series,1
Not a good show. But at least it has Kathy Bates,0
More holes than a tramps socks.,1
FRIENDS,0
An Honest Review - Not Malicious,1
No this was bad,1
Started as a 10 and Waynes ruined it,1
Another must-see TV show,0
"An Original Copy-Cat Series: Harry Potter Meets ""Sliders""",0
One of the best shows of 2016!,1
A poor knock-off of a good knock-off,0
Great campy fun with flaws,1
Claws Is Raw!,1
from paper to reality,1
Disappointing show,0
"Magnificent series with unstoppable action , fights and abundant special effects",1
A series not only for the deep thinker,1
Just so bad,0
One Of The Best Animated Shows I've Seen In Years,1
political satire at its finest,1
Excellent and informative! Great show,1
"Fast paced story, flowing animation, small yet impressive action scenes",1
Hard to figure out why it was not so much better,0
Accumulates all of the life issues,0
Deceptively simple and subtle,1
Still good but getting irritating,1
More than what meets the eye.,0
Too much Miranda..!!,0
Great New Show - Watch This,0
Better than Family Guy in every aspect,1
Excellent Show - Keeps it Real,1
As someone who was involved in a religious movement for decades: Loved this show but...,0
Move Along,1
Funny show,0
Truest Heir to the original Twilight Zone,1
Shining Through Mediocrity.,1
"Pretty good, Decent",1
Used to Love,0
"It has its flaws, but I still enjoyed it",1
Started out amazing but went downhill by end of season 7,1
"A Gem! Funny, Smart, Dangerous, Power. Four essential qualities of a modern woman.",1
It's so stupid it's okay,0
A paint by number exercise in nostalgia,1
pathetic!,0
Snoozehunter,1
The Wachowskis are too high on themselves,0
Some good laughs but...,1
"Great writing, good acting, fair pace",1
"The more episodes I see, the more I like it. Kind of...",1
As good if not better!!,0
Fantastic series,0
Refreshing for Hollywood,0
Show is rigged,1
Could'nt continue...,1
"New following series, which also features the arts of the splatteristic!",0
Just plain bad,0
This is much better than family Guy,1
Everything is connected,0
Laugh track ruins it,0
Horrible not horror,0
"Watch it, great show, good acting, mostly good writing",0
Slick..fast moving...great cast,1
Goodbye Unce upon a time.,0
Great Find,0
Great Little Sci-Fi Adventure,0
nice!,0
Lack of Believability Grows as Series Unfolds,0
So bad its great!!!,0
canceled,0
Excellent,0
Another aggressively stupid show about hyper-intelligence,0
Nope,0
Witless,1
It always helped me,0
It is REALLY that bad,0
"Hilarious, dark and awkward (in the best way).",1
"An USB with ""Billions"" episodes - better than any sleeping pills",1
The Best Show I Have Seen in a Long Time!,1
Predictable and Boring,0
Amazing! I love this Series.,0
Absolutely spectacular show!,1
SO GOOD!,0
"Pretty solid show, considering the source material.",1
Episode of Sunday 4/30/17,1
The New Leave it to Beaver,1
gypsy doesn't deserve all this hate,0
Love this show!,0
Best sci fi in a long long time,0
Best series in a long time,0
Nicer Version of American Idol,1
Think his career is over.,0
Season 3 disaster.,1
Silly and super fun,1
Hardly watchable to fans who enjoyed the intelligence and wit of Season One.,1
Too Ridiculous & Not Ridiculous Enough,0
Another Strong Family Sitcom from ABC,1
Different...but so well done. I truly enjoyed the series,0
Wearing out its welcome,1
I generally don't watch shows from Primetime TV. This one caught my interest.,0
Roseanne Sucks!,1
Bad show,0
Potential =Yes but Danny has maturity of a ten year old & No Real Master,1
The female gaze. About time.,0
Amazing,0
What Happened? Season 1 & 2 were great. 3 not so much.,1
Very Entertained,0
A flip on the clichÃ© is interesting,1
"Not comparable to the comic, but extremely entertaining.",1
Only in the 5.0 Ratings? Yea right!,0
Watch a great show,0
Love it!,1
If you love the 80's and wrestling then this is the show for you,1
Entertaining without a lot of trash,0
Never would have guess it,0
Does not get any better.,0
Incredible television,0
Seems complicated but makes sense at the end.,0
Ehhhh,0
A little look behind the curtain,0
Very surprising quality and intensity. Love it!,1
Fans Back Off...WAY Off,0
This Show is Hilariously Weird!,0
Develops well as it continues,1
Don't bother,0
The Librarians Sucks!,0
One of TV's Best Comedic News Shows! And Perfect Commentary on Trump's America!,1
Great Show,0
Season 8 is Shameful,1
One of the best shows I've seen in a while,1
I love this show!! (spoiler on language and adult innuendo),1
Same crap different title as far as television shows go,0
Utterly entertaining - Series 2 PLEASE!,0
Not sure how this got 7 stars (at the time of this review),0
Worst series I have ever seen.,1
Skip this one,0
Was Going Good Until The Last 2 or 3 Episodes of Season Two,0
Panders to Viewers' Trained-expectations; Sells Sherlock Woefully Short,1
Love this show and excited for season 3,1
The worst TV series opener I can ever remember seeing,0
Are you my Caucausian?,1
"Hard to watch. Teenager/high school drama, bad acting, bad writing + lack of common sense and scientific legitimacy.",1
"Lewd, Crude and very funny...",1
Possible implant again,1
surprisingly good,1
Deeeee-Lisha!!!,0
The worst!,1
Really amazing,1
Great overview of a nightclub owner's life,1
"I LIKE IT, PLEASE DONT CUT IT.",1
So. i gave it a shot.. ill check back in if it gets renewed maybe.,1
A delicious high class character drama that feels both timeless and very timely,0
"Might be entertaining, but sure ain't science, just really dumb plots of convenience",0
"Superb, Seventies, Sensational",1
Mediocre at best,0
Episode 4 Setting This Up to be a Great Series,1
like a network show full of PC crap,1
"Dark, offbeat and fresh.",1
This is just the worst thing I have ever seen,0
Great show!,1
Very funny.,1
A MASTERPIECE,1
EXELLENT!,1
Weirdly Addictive,1
"Mashing up Doctor Who, Buffy and Firefly?",0
I love this show.,1
A Story About Hip Hop Music !!!,0
Really like this show,0
High hopes turn to low expectations,1
Canceled??,0
I wanted to like this -- I really did,0
empire,1
A review from an actual former FBI Agent - UPDATED,0
Hilarious and informative,1
FULL OF SCHMIDT,1
"NOT MY "" LOST IN SPACE!""",1
Bad. So bad. Really.,1
Finally Americans appreciate something other marvel or fart jokes,0
This show is absolutely hilarious!!!! A must watch!!,0
Obnoxious Noah. . Not cute,1
Totally binge worthy,0
life sentence delivered,0
seriously think the producer had this idea by staring at his starbucks cup and thinking the logo sang to him !,1
Every episode is a truck load of emotions and you will require Therapy,1
Amazing,0
"Cute, but nothing new",0
Mixed Bag of Surprises,1
No Lasers! no Shields! No Warp drives!,0
Disappointed,1
What's this generation coming to?,0
Lopez: Top Sitcom,0
It's a fashion show with great fashion,0
Very funny,1
This is a 50/50 (SPOILER ALERT!!!!),0
Stick with it,1
Best show ever,1
Season 2,1
